tweet_length,tweet_digits_count,tweet_mean_bigram_freq,tweet_entropy,tweet_'bot'_count,tweet_hashtag_count,tweet_url_count,tweet_unique_url_count,tweet_unique_mention_count,tweet_fraction_lowercase_words,tweet_fraction_uppercase_words,tweet_word_count,tweet_sentence_count,tweet_avg_word_length,tweet_avg_word_per_sentence,tweet_repeated_words,tweet_question_count,tweet_exclamation_count,tweet_special_characters,tweet_noun_counts,tweet_adjective_count,tweet_adverb_count,tweet_verb_count,tweet_pronoun_count,tweet_sentiment_score,tweet_adjective_counts,tweet_adverb_counts,tweet_verb_counts,tweet_pronoun_counts
70,0,1.0,4.153884003018748,0,0,0,0,0,1.0,0.0,5,1,3.8,5.0,{'daily': 2},0,0,2,1,0,0,0,0,Neutral,1,0,0,0
124,4,1.0,4.4791180818271075,0,1,0,0,0,1.0,0.0,11,1,5.0,11.0,{},0,0,6,4,0,0,0,0,Positive,3,0,1,1
157,0,1.0,4.2688987582262214,0,0,0,0,0,0.9565217391304348,0.043478260869565216,23,2,5.318181818181818,11.5,{'a': 2},0,1,10,9,0,0,0,0,Positive,3,0,1,3
130,4,1.0,4.779024369269594,0,1,1,1,0,1.0,0.0,11,4,3.909090909090909,2.75,{},0,0,10,6,0,0,0,0,Positive,1,0,1,0
138,0,1.0,4.613386230901999,0,0,0,0,0,0.8823529411764706,0.11764705882352941,17,3,5.9411764705882355,5.666666666666667,{},0,0,14,9,0,0,0,0,Negative,2,0,1,1
160,0,1.0,4.196440488351236,0,0,0,0,0,1.0,0.0,22,3,5.0,7.333333333333333,"{'a': 2, 'people.': 2, 'of': 2, 'is': 3, 'what': 2}",0,0,7,7,0,0,0,0,Neutral,2,0,1,3
93,0,1.0625,4.02890248614816,0,0,0,0,0,1.0,0.0,16,2,3.857142857142857,8.0,"{'to': 2, 'get': 2}",0,0,4,3,0,0,0,0,Positive,1,1,3,1
134,0,1.0,4.2678424824112,0,0,0,0,0,0.95,0.05,20,2,4.368421052631579,10.0,{'a': 2},0,1,3,7,0,0,0,0,Negative,3,1,3,2
20,0,1.0,3.546439344671015,0,0,0,0,0,1.0,0.0,4,0,4.25,0.0,{},0,0,0,2,0,0,0,0,Neutral,0,0,1,0
141,0,1.0,4.367552459275096,0,1,0,0,0,1.0,0.0,13,2,8.076923076923077,6.5,{},0,0,9,7,0,0,0,0,Positive,2,0,4,0
150,0,1.0,4.369345724423343,0,0,0,0,0,1.0,0.0,17,2,6.4375,8.5,{'the': 2},0,0,6,4,0,0,0,0,Neutral,7,0,3,0
103,0,1.0,4.216250912004348,0,0,0,0,0,1.0,0.0,12,0,4.636363636363637,0.0,{'in': 2},0,0,0,5,0,0,0,0,Neutral,1,0,1,0
76,1,1.0,4.730055849808176,0,0,0,0,0,0.14285714285714285,0.8571428571428571,7,2,2.2857142857142856,3.5,{},0,0,7,2,0,0,0,0,Neutral,1,0,0,0
42,0,1.0,4.1741921975709,0,0,0,0,0,0.5714285714285714,0.42857142857142855,7,2,4.142857142857143,3.5,{},0,0,2,2,0,0,0,0,Neutral,0,0,0,1
52,0,1.0,4.323023316113393,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,{'loves': 2},0,0,3,0,0,0,0,0,Positive,0,0,2,0
118,0,1.0625,4.635580754729264,3,0,0,0,0,1.0,0.0,13,2,4.3,6.5,"{'bot': 3, 'for': 2}",0,0,12,9,0,0,0,0,Positive,3,0,2,0
25,0,1.0,3.208884070537635,0,0,0,0,0,1.0,0.0,5,0,4.2,0.0,{},0,0,0,1,0,0,0,0,Positive,0,0,1,2
114,0,1.0,4.351478086527759,1,0,0,0,0,0.9411764705882353,0.058823529411764705,17,0,3.625,0.0,{'my': 2},0,0,6,8,0,0,0,0,Positive,0,0,5,6
83,0,1.0,4.478652799825748,0,0,0,0,3,0.8571428571428571,0.14285714285714285,7,2,5.428571428571429,3.5,{},0,0,9,5,0,0,0,0,Neutral,2,0,0,0
46,0,1.0,3.9793105986731567,0,0,0,0,0,1.0,0.0,4,3,5.75,1.3333333333333333,{},0,0,7,3,0,0,0,0,Neutral,0,0,0,0
32,0,1.1666666666666667,3.8871987351738495,0,0,0,0,0,1.0,0.0,6,2,4.4,3.0,"{""i'm"": 2}",0,0,4,1,0,0,0,0,Positive,2,0,0,2
85,0,1.0,4.007837157133584,0,0,0,0,0,1.0,0.0,17,1,3.9375,17.0,{'of': 2},0,0,1,2,0,0,0,0,Positive,2,0,1,4
64,1,1.0,4.451008938909887,0,0,1,1,0,1.0,0.0,5,2,4.0,2.5,{},0,0,8,2,0,0,0,0,Neutral,0,0,1,0
68,2,1.0,4.300083431451311,0,0,0,0,0,0.8333333333333334,0.16666666666666666,12,1,3.6,12.0,{'and': 2},0,0,5,3,0,0,0,0,Neutral,1,0,4,2
109,0,1.0,4.498376203680878,0,0,0,0,2,0.8,0.2,10,2,7.8,5.0,{},0,1,5,5,0,0,0,0,Positive,1,0,1,0
30,0,1.0,3.831401845392172,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,6,1,0,0,0,0,Neutral,0,0,0,0
156,0,1.037037037037037,4.319726053575888,0,0,0,0,1,0.9565217391304348,0.043478260869565216,23,6,3.4285714285714284,3.8333333333333335,{},0,0,10,4,0,0,0,0,Positive,1,0,2,3
45,0,1.0,4.365830108261739,0,0,0,0,0,0.0,1.0,3,1,2.6666666666666665,3.0,{'|': 2},0,0,3,3,0,0,0,0,Neutral,0,1,1,0
40,0,1.0,3.924024420865021,0,0,0,0,0,0.8888888888888888,0.1111111111111111,9,0,3.0,0.0,{},0,0,3,2,0,0,0,0,Negative,0,0,2,2
27,0,1.0,3.7821222241453065,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,1,0,0,0,0,Neutral,0,0,0,0
68,0,1.0,4.139160311968247,0,0,0,0,0,1.0,0.0,3,3,3.0,1.0,{},0,0,3,2,0,0,0,0,Neutral,1,1,0,0
68,3,1.0,4.767630400634834,0,0,1,1,0,1.0,0.0,6,3,2.8333333333333335,2.0,{},0,0,9,5,0,0,0,0,Neutral,0,0,1,1
151,0,1.0,4.3902101982663515,0,0,0,0,0,1.0,0.0,21,4,4.2,5.25,{'think': 2},0,0,9,4,0,0,0,0,Positive,3,2,4,5
27,0,1.0,3.7639657428240816,0,0,0,0,0,0.0,1.0,6,2,3.3333333333333335,3.0,{},0,0,3,0,0,0,0,0,Positive,0,0,1,0
54,1,1.0,4.594312789884634,0,0,1,1,0,1.0,0.0,7,3,3.0,2.3333333333333335,{},1,1,10,2,0,0,0,0,Positive,0,1,2,1
137,0,1.0,4.513902008700621,0,0,0,0,1,1.0,0.0,8,1,4.833333333333333,8.0,"{'of': 2, 'the': 2, 'energy': 2, '&': 2}",0,0,5,1,0,0,0,0,Positive,1,0,1,0
114,4,1.0454545454545454,4.319824591634617,0,0,0,0,0,0.95,0.05,20,1,3.7058823529411766,20.0,"{'he': 2, 'and': 2}",0,0,7,2,0,0,0,0,Positive,1,0,5,6
54,5,1.0,4.6849905112224075,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,7,4,0,0,0,0,Neutral,0,0,0,0
90,0,1.0,4.248317188907695,0,0,0,0,0,1.0,0.0,7,1,6.285714285714286,7.0,{},0,0,2,4,0,0,0,0,Neutral,0,0,0,0
146,4,1.0,4.240238577987527,0,0,0,0,0,0.0,1.0,25,0,4.782608695652174,0.0,"{'a': 2, 'the': 2}",0,0,1,5,0,0,0,0,Neutral,2,0,2,0
49,0,1.0,4.00055507003764,0,0,0,0,0,1.0,0.0,10,1,3.5,10.0,{'we': 2},0,0,3,2,0,0,0,0,Positive,0,1,2,2
58,1,1.0,4.577279703101815,0,0,1,1,0,1.0,0.0,6,2,3.0,3.0,{},0,0,7,0,0,0,0,0,Positive,1,0,1,1
70,3,1.2,4.698726367124715,0,0,2,2,0,0.8571428571428571,0.14285714285714285,7,2,2.5,3.5,{},0,0,14,1,0,0,0,0,Neutral,0,0,0,3
157,4,1.04,4.528571753107122,0,0,0,0,0,0.8333333333333334,0.16666666666666666,24,3,5.238095238095238,8.0,"{'&': 2, ""i'm"": 2, 'a': 2}",0,1,8,8,0,0,0,0,Positive,2,1,3,3
121,2,1.0,4.39902814386447,0,0,0,0,0,1.0,0.0,9,1,6.222222222222222,9.0,{},0,0,5,5,0,0,0,0,Neutral,1,0,0,0
38,3,1.0,4.240962710641206,0,0,1,1,0,1.0,0.0,5,1,2.4,5.0,{},0,0,8,0,0,0,0,0,Positive,0,0,1,1
155,0,1.0,4.448465501125102,0,0,0,0,0,0.782608695652174,0.21739130434782608,23,1,5.857142857142857,23.0,"{'and': 2, 'is': 2}",0,0,4,6,0,0,0,0,Negative,1,3,4,0
160,0,1.0,4.261658777462649,0,0,0,0,1,0.95,0.05,20,2,6.176470588235294,10.0,"{'or': 2, 'neonazi': 2}",0,0,3,10,0,0,0,0,Negative,3,0,3,0
49,0,1.0,3.815955446412808,0,0,0,0,0,1.0,0.0,8,1,4.5,8.0,{'your': 2},0,0,1,3,0,0,0,0,Positive,1,0,0,2
122,3,1.0,4.8157657233277265,0,0,1,1,3,0.9,0.1,10,2,3.3,5.0,{'-': 3},0,0,16,3,0,0,0,0,Neutral,0,0,3,2
127,2,1.0,5.166181168447537,0,0,1,1,0,0.6,0.4,5,2,2.8,2.5,{},0,0,23,1,0,0,0,0,Neutral,0,0,2,1
15,0,1.0,2.872905595320056,0,0,0,0,0,1.0,0.0,3,0,4.333333333333333,0.0,{},0,0,0,1,0,0,0,0,Neutral,0,0,1,0
113,0,1.0,5.196823294861515,0,1,0,0,1,0.5,0.5,8,1,6.125,8.0,{},0,0,15,4,0,0,0,0,Positive,0,0,0,0
109,0,1.0,4.5189919867360375,0,0,0,0,0,0.6923076923076923,0.3076923076923077,13,3,3.25,4.333333333333333,{},0,0,10,3,0,0,0,0,Positive,1,0,1,3
47,0,1.0,3.90697553699116,0,0,0,0,0,0.9,0.1,10,1,2.8,10.0,{},0,0,5,0,0,0,0,0,Neutral,1,1,2,3
137,1,1.0,4.311350656421588,0,1,0,0,0,1.0,0.0,21,1,4.842105263157895,21.0,"{'to': 2, 'the': 2}",0,0,11,11,0,0,0,0,Positive,1,0,4,0
71,0,1.0,4.105360635831855,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,"{'the': 3, 'with': 2}",0,0,2,1,0,0,0,0,Positive,0,0,0,1
42,0,1.0,3.9594410068886643,0,0,0,0,0,1.0,0.0,8,2,4.125,4.0,{},0,1,2,2,0,0,0,0,Negative,1,0,1,1
59,0,1.0,4.049116515383444,0,0,0,0,0,1.0,0.0,9,1,5.0,9.0,{'and': 2},0,0,2,2,0,0,0,0,Positive,0,2,0,1
64,0,1.0,4.08649643175724,0,0,0,0,0,1.0,0.0,6,3,3.4,2.0,{},1,0,6,2,0,0,0,0,Positive,3,1,0,0
72,0,1.0,4.532016453814001,0,1,0,0,0,0.8333333333333334,0.16666666666666666,6,0,3.3333333333333335,0.0,{},0,0,5,3,0,0,0,0,Neutral,0,1,2,2
123,0,1.0,4.6481916754559895,0,2,0,0,0,1.0,0.0,5,1,3.8,5.0,{},0,0,7,4,0,0,0,0,Neutral,0,0,3,2
98,0,1.0625,4.091350435256836,0,0,0,0,0,1.0,0.0,13,5,3.888888888888889,2.6,"{'coffee': 2, 'you': 3, 'it': 2}",0,0,5,4,0,0,0,0,Positive,1,0,3,5
125,0,1.0,4.451304637967351,0,0,0,0,1,1.0,0.0,10,2,5.8,5.0,{},0,0,8,3,0,0,0,0,Neutral,1,1,2,0
159,0,1.0,4.44021181661999,0,0,0,0,0,1.0,0.0,12,3,4.25,4.0,{'live': 2},0,0,11,6,0,0,0,0,Positive,3,1,5,0
135,0,1.0,4.319570986490487,1,1,0,0,1,0.9523809523809523,0.047619047619047616,21,1,5.2,21.0,{'the': 2},0,0,3,4,0,0,0,0,Positive,2,0,4,1
150,0,1.0,4.523973498843301,0,0,0,0,0,1.0,0.0,4,2,7.25,2.0,{},0,0,10,1,0,0,0,0,Positive,1,1,1,0
73,0,1.0,4.279717356273656,0,1,0,0,0,0.7142857142857143,0.2857142857142857,7,0,4.0,0.0,{},0,0,2,1,0,0,0,0,Neutral,1,2,0,0
145,0,1.0,4.522990293885339,0,0,0,0,0,1.0,0.0,11,0,5.7272727272727275,0.0,{},0,0,9,6,0,0,0,0,Positive,3,0,3,0
114,0,1.0,4.129236954875707,0,0,0,0,0,1.0,0.0,16,2,4.375,8.0,{'we': 2},0,0,4,4,0,0,0,0,Neutral,2,1,2,3
52,2,1.0,4.32574849784563,0,0,0,0,0,0.8571428571428571,0.14285714285714285,7,0,4.5,0.0,{'l': 4},0,0,1,3,0,0,0,0,Positive,0,0,0,0
71,0,1.0,4.372099240510814,0,0,0,0,0,0.6,0.4,5,1,2.4,5.0,{},0,0,4,1,0,0,0,0,Positive,0,0,0,0
69,0,1.0,3.972687802505412,0,0,0,0,0,1.0,0.0,11,1,5.444444444444445,11.0,"{'my': 2, 'and': 2, 'are': 2}",0,0,1,5,0,0,0,0,Neutral,0,0,0,2
70,0,1.0,4.267901768823574,0,0,0,0,0,0.9375,0.0625,16,1,3.4,16.0,{'as': 2},0,0,4,2,0,0,0,0,Positive,2,2,2,3
17,0,1.0,3.572469458770136,0,0,0,0,0,0.25,0.75,4,0,3.5,0.0,{},0,0,0,2,0,0,0,0,Neutral,0,0,0,0
140,0,1.0,4.41429013036682,0,0,0,0,0,0.9545454545454546,0.045454545454545456,22,3,4.235294117647059,7.333333333333333,"{'love': 4, 'watching': 2, 'my': 2, 'family': 2, '&': 2}",0,1,5,8,0,0,0,0,Positive,1,0,6,4
41,1,1.0,4.4129408838083135,0,0,1,1,0,1.0,0.0,6,1,2.6666666666666665,6.0,{},0,0,6,1,0,0,0,0,Positive,0,1,2,1
92,0,1.0,4.851675678577391,1,0,0,0,2,0.5714285714285714,0.42857142857142855,14,1,4.571428571428571,14.0,{'a': 2},0,0,7,3,0,0,0,0,Neutral,0,0,1,1
153,2,1.0,4.783173995179978,0,0,0,0,1,0.9090909090909091,0.09090909090909091,11,6,4.0,1.8333333333333333,{},0,1,12,6,0,0,0,0,Positive,1,2,3,2
73,0,1.0,4.113965774491328,0,0,0,0,0,0.8333333333333334,0.16666666666666666,6,2,3.3333333333333335,3.0,{},0,0,2,1,0,0,0,0,Positive,0,0,2,2
52,0,1.0,3.9976447672952387,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{'-': 2},0,0,2,0,0,0,0,0,Neutral,0,0,0,0
62,0,1.0,4.480676206575726,0,0,0,0,0,0.0,1.0,2,0,3.0,0.0,{'-': 2},0,0,3,0,0,0,0,0,Neutral,0,0,0,0
23,0,1.0,3.6424896731661263,0,1,0,0,0,0.6666666666666666,0.3333333333333333,3,0,6.0,0.0,{},0,0,3,1,0,0,0,0,Neutral,0,0,0,0
60,0,1.0,4.441621479593625,0,0,0,0,0,1.0,0.0,4,2,4.0,2.0,{},1,0,5,1,0,0,0,0,Positive,1,0,1,2
158,4,1.0,4.575482590989664,0,1,0,0,0,0.5,0.5,2,0,2.5,0.0,{},0,0,4,3,0,0,0,0,Positive,0,0,0,0
146,4,1.0,4.312114190489115,0,0,0,0,0,0.9411764705882353,0.058823529411764705,17,3,5.588235294117647,5.666666666666667,{},0,0,4,6,0,0,0,0,Positive,2,0,3,2
20,0,1.0,3.7841837197791888,0,0,0,0,0,1.0,0.0,3,0,3.6666666666666665,0.0,{},0,0,1,2,0,0,0,0,Neutral,0,0,0,0
104,4,1.0,4.636195546126001,0,1,0,0,0,0.7777777777777778,0.2222222222222222,9,2,3.4444444444444446,4.5,{},0,0,8,2,0,0,0,0,Positive,1,1,2,1
47,0,1.0,4.2303584057727965,0,0,0,0,0,1.0,0.0,3,2,4.0,1.5,{},0,0,2,2,0,0,0,0,Neutral,2,0,0,0
78,0,1.0,4.188003790736367,0,0,0,0,0,0.6666666666666666,0.3333333333333333,6,3,3.6,2.0,{'cad': 2},0,0,3,1,0,0,0,0,Neutral,1,0,0,0
51,0,1.0,3.9150595987275687,0,0,0,0,0,1.0,0.0,7,1,6.285714285714286,7.0,{},0,0,3,5,0,0,0,0,Neutral,1,0,1,0
156,6,1.0,4.80426231058524,0,1,0,0,1,1.0,0.0,6,2,2.8333333333333335,3.0,{'|': 4},1,0,15,6,0,0,0,0,Neutral,0,2,2,1
54,6,1.0,4.493054807952031,0,0,0,0,0,0.0,0.0,0,3,0.0,0.0,{},0,0,5,0,0,0,0,0,Neutral,0,0,0,1
97,0,1.0,4.356182468788398,0,1,0,0,0,1.0,0.0,10,2,3.3333333333333335,5.0,{'and': 2},0,0,7,3,0,0,0,0,Negative,0,0,1,1
156,0,1.0,4.532593237967095,1,1,0,0,1,1.0,0.0,14,2,5.384615384615385,7.0,{'part': 2},0,0,12,8,0,0,0,0,Positive,1,1,3,1
159,2,1.0,4.432184656248199,0,1,0,0,1,1.0,0.0,7,3,5.333333333333333,2.3333333333333335,{'of': 2},0,0,7,3,0,0,0,0,Neutral,4,0,0,0
156,0,1.0,4.376240705167041,0,0,0,0,0,0.92,0.08,25,2,4.875,12.5,{'of': 2},0,0,10,12,0,0,0,0,Positive,4,0,1,1
81,0,1.0,4.198961185090779,0,0,0,0,0,1.0,0.0,9,2,4.222222222222222,4.5,{},0,0,4,1,0,0,0,0,Positive,2,3,1,0
156,8,1.0,4.606568809342188,0,1,0,0,0,1.0,0.0,14,1,5.461538461538462,14.0,{'travel': 2},0,0,10,9,0,0,0,0,Neutral,0,0,3,0
98,2,1.0,4.7401807324819885,0,0,1,1,0,1.0,0.0,15,1,4.533333333333333,15.0,{},0,0,8,2,0,0,0,0,Positive,2,0,2,2
27,0,1.0,3.680089353694808,0,0,0,0,0,1.0,0.0,1,1,3.0,1.0,{},0,0,1,0,0,0,0,0,Neutral,0,0,0,0
84,0,1.0,3.970197042940652,0,0,0,0,0,1.0,0.0,17,3,3.823529411764706,5.666666666666667,{},1,0,3,3,0,0,0,0,Negative,3,1,2,2
24,0,1.0,3.6887218755408675,0,0,0,0,0,1.0,0.0,3,0,2.0,0.0,{},0,0,2,2,0,0,0,0,Neutral,2,0,1,0
76,0,1.0,4.830182698156028,0,0,0,0,0,0.3333333333333333,0.6666666666666666,3,3,5.666666666666667,1.0,{},0,0,11,2,0,0,0,0,Neutral,0,0,0,0
99,0,1.0,4.395298196196617,0,0,0,0,2,1.0,0.0,8,2,4.666666666666667,4.0,{'the': 2},0,0,6,2,0,0,0,0,Positive,0,0,3,0
118,0,1.0,4.310829347957264,0,0,0,0,0,1.0,0.0,14,2,4.071428571428571,7.0,{},0,0,5,2,0,0,0,0,Negative,0,3,2,4
142,1,1.0,4.501099384215493,0,1,0,0,0,0.8,0.2,10,3,5.0,3.3333333333333335,"{'the': 2, 'is': 2}",0,0,7,4,0,0,0,0,Neutral,0,0,1,1
158,11,1.0,4.555131922684307,0,0,0,0,0,0.9545454545454546,0.045454545454545456,22,1,5.238095238095238,22.0,{'a': 2},0,0,11,9,0,0,0,0,Positive,0,0,4,3
153,8,1.0,5.16403555512204,0,5,0,0,2,0.7142857142857143,0.2857142857142857,7,0,5.428571428571429,0.0,{},0,0,13,6,0,0,0,0,Negative,1,1,2,0
53,2,1.0,4.4018699840444455,0,0,0,0,2,0.75,0.25,4,1,2.5,4.0,{},0,0,3,5,0,0,0,0,Neutral,0,0,0,0
55,2,1.0,4.338012841065491,0,1,0,0,0,0.0,1.0,3,0,2.6666666666666665,0.0,{'|': 5},0,0,8,5,0,0,0,0,Neutral,0,1,0,0
63,0,1.0,4.03739104399889,0,0,0,0,0,1.0,0.0,10,1,4.4,10.0,{},0,0,3,3,0,0,0,0,Positive,1,2,0,0
99,0,1.0,4.815580577228751,0,1,1,1,0,1.0,0.0,12,2,4.083333333333333,6.0,{'we': 2},0,0,12,2,0,0,0,0,Positive,1,3,3,2
151,0,1.0,4.192152635704681,0,0,0,0,0,1.0,0.0,19,1,5.421052631578948,19.0,{'&': 2},0,0,5,7,0,0,0,0,Positive,3,1,4,1
157,0,1.0,4.264438742514137,0,0,0,0,0,1.0,0.0,19,3,5.7894736842105265,6.333333333333333,{'professional': 2},0,2,3,7,0,0,0,0,Positive,4,0,5,1
106,0,1.0,4.648829442198391,0,0,0,0,2,0.8333333333333334,0.16666666666666666,6,0,2.25,0.0,"{'dip,': 2}",0,0,8,1,0,0,0,0,Neutral,0,0,3,3
96,10,1.0,4.488998243075533,0,0,0,0,0,1.0,0.0,10,2,5.1,5.0,{},0,1,5,5,0,0,0,0,Positive,0,0,1,2
156,1,1.0,4.8832970105181115,0,0,1,1,0,0.75,0.25,4,3,2.5,1.3333333333333333,{},0,0,19,1,0,0,0,0,Positive,0,0,0,0
131,0,1.0,4.2897530989741455,0,0,0,0,0,0.875,0.125,16,4,4.923076923076923,4.0,"{'a': 4, 'and': 2}",0,0,7,8,0,0,0,0,Positive,3,1,0,0
59,0,1.0,4.530533939009003,0,0,1,1,0,1.0,0.0,5,2,3.8,2.5,{},0,0,8,4,0,0,0,0,Positive,0,0,2,0
77,2,1.0,4.430345744825005,0,1,0,0,1,0.5,0.5,4,0,4.75,0.0,{'|': 4},0,0,8,5,0,0,0,0,Neutral,1,1,0,0
43,0,1.0,4.0078061858720755,0,1,0,0,0,1.0,0.0,5,0,6.6,0.0,{},0,0,5,4,0,0,0,0,Positive,0,0,1,0
114,0,1.0,4.269002818129857,0,0,0,0,0,0.9166666666666666,0.08333333333333333,12,0,4.25,0.0,{'✴️': 3},0,0,6,7,0,0,0,0,Negative,2,1,0,0
50,0,1.0,3.9263701301561795,0,0,0,0,0,1.0,0.0,8,1,3.875,8.0,{},0,0,2,2,0,0,0,0,Neutral,0,0,1,2
156,6,1.105263157894737,4.965256809262358,0,0,2,2,3,0.9,0.1,10,2,5.142857142857143,5.0,{'|': 4},0,0,18,8,0,0,0,0,Neutral,1,1,1,0
132,0,1.0,4.518377452802778,0,1,0,0,0,0.75,0.25,4,0,3.0,0.0,{},0,0,12,5,0,0,0,0,Neutral,0,1,1,1
49,0,1.0,4.333671069968943,0,0,0,0,0,0.6666666666666666,0.3333333333333333,6,0,3.8333333333333335,0.0,{},0,0,4,1,0,0,0,0,Neutral,1,0,0,2
31,6,1.0,4.257111133792139,0,0,0,0,0,1.0,0.0,2,1,5.0,2.0,{'•': 2},0,0,4,0,0,0,0,0,Positive,1,1,2,0
107,0,1.0,4.294941658764767,0,0,0,0,0,1.0,0.0,8,0,5.875,0.0,{'|': 5},0,0,5,11,0,0,0,0,Negative,1,0,0,0
125,0,1.0,4.354794979753795,0,0,0,0,1,0.8571428571428571,0.14285714285714285,7,0,4.285714285714286,0.0,"{'||': 2, '|': 3}",0,0,10,4,0,0,0,0,Positive,1,0,1,2
66,1,1.0,4.583099089451267,0,0,1,1,0,1.0,0.0,5,3,3.2,1.6666666666666667,{},0,0,9,3,0,0,0,0,Positive,1,0,2,0
74,0,1.0,4.394339712770832,0,0,0,0,0,0.6666666666666666,0.3333333333333333,3,2,2.0,1.5,{},0,0,2,0,0,0,0,0,Neutral,0,0,0,0
18,4,1.0,3.5724312513221195,0,0,0,0,0,1.0,0.0,1,0,2.0,0.0,{},0,0,3,2,0,0,0,0,Neutral,0,0,0,0
125,0,1.6,3.9943712658385073,0,0,0,0,0,1.0,0.0,23,0,4.0,0.0,"{'a': 5, 'and': 3, 'you': 3, 'reap': 3, 'sow': 2}",0,0,5,6,0,0,0,0,Neutral,0,0,5,3
135,5,1.0952380952380953,4.827260595449822,0,0,1,1,0,0.7777777777777778,0.2222222222222222,9,2,4.125,4.5,"{'ryback': 2, 'feed': 2, 'me': 2, 'more': 2, 'tv': 2}",0,0,7,7,0,0,0,0,Positive,2,0,2,3
17,0,1.0,3.4992275471326932,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,2,0,0,0,0,Neutral,0,0,0,0
61,0,1.0,3.958727849652432,0,0,0,0,0,1.0,0.0,11,1,3.909090909090909,11.0,{},0,0,1,3,0,0,0,0,Positive,3,0,1,0
78,0,1.0,4.143419366849875,0,0,0,0,0,1.0,0.0,8,1,4.857142857142857,8.0,{'of': 2},0,0,4,7,0,0,0,0,Positive,1,0,0,0
64,0,1.0,4.205547908526345,0,0,0,0,0,1.0,0.0,5,2,5.2,2.5,{},0,0,4,1,0,0,0,0,Neutral,0,1,2,0
160,10,1.0,4.707884695521846,0,1,0,0,0,1.0,0.0,16,2,4.461538461538462,8.0,"{'to': 3, 'in': 2}",0,0,12,9,0,0,0,0,Positive,1,0,3,1
61,0,1.0,3.953113708893789,0,0,0,0,0,0.7777777777777778,0.2222222222222222,9,2,3.888888888888889,4.5,{},0,0,13,2,0,0,0,0,Positive,1,0,1,1
64,0,1.0,4.277518266288633,0,0,0,0,0,0.8,0.2,10,2,4.0,5.0,{},0,2,5,0,0,0,0,0,Neutral,0,3,0,2
159,0,1.0,4.315572440455579,0,0,0,0,0,1.0,0.0,12,1,6.5,12.0,"{'the': 2, 'and': 2}",0,0,3,3,0,0,0,0,Neutral,2,1,2,0
118,1,1.0,4.31514323691357,0,0,0,0,0,0.9523809523809523,0.047619047619047616,21,1,4.3,21.0,"{'*': 3, 'the': 2}",1,0,5,8,0,0,0,0,Positive,2,0,2,1
131,0,1.0,4.873116950728534,0,0,1,1,1,0.9,0.1,10,3,2.888888888888889,3.3333333333333335,{'of': 2},0,0,15,1,0,0,0,0,Neutral,0,0,1,2
155,1,1.0833333333333333,4.795854429990631,0,0,0,0,1,0.5263157894736842,0.47368421052631576,19,0,4.529411764705882,0.0,"{'•': 4, 'exec-prod': 3, 'deaf': 3}",0,0,10,11,0,0,0,0,Neutral,3,1,3,1
38,0,1.0,3.6024189604704056,0,0,0,0,0,1.0,0.0,7,0,4.666666666666667,0.0,{'mark': 2},0,0,0,1,0,0,0,0,Neutral,0,1,0,0
105,2,1.0,4.373942953893709,0,1,0,0,0,1.0,0.0,11,0,5.6,0.0,"{'+': 2, 'of': 2}",0,0,6,5,0,0,0,0,Positive,3,0,0,0
117,0,1.0,4.353224436746405,0,0,0,0,0,1.0,0.0,14,0,6.571428571428571,0.0,{},0,0,8,11,0,0,0,0,Negative,2,0,2,0
150,0,1.0,4.624031556808054,0,0,0,0,1,0.8461538461538461,0.15384615384615385,13,1,4.230769230769231,13.0,{},0,0,7,5,0,0,0,0,Positive,3,0,1,0
159,1,1.0,4.539597327685119,0,1,0,0,0,0.9473684210526315,0.05263157894736842,19,0,5.2105263157894735,0.0,{},0,0,5,5,0,0,0,0,Positive,7,3,1,0
18,0,1.0,3.7254805569978675,0,0,0,0,0,1.0,0.0,3,1,5.0,3.0,{},0,0,1,1,0,0,0,0,Negative,1,0,0,0
138,0,1.0,4.340909691705354,0,0,0,0,0,0.8666666666666667,0.13333333333333333,15,1,5.933333333333334,15.0,{'association': 2},0,0,6,8,0,0,0,0,Positive,1,0,0,0
153,0,1.0,4.961482162546001,0,1,0,0,3,0.8888888888888888,0.1111111111111111,9,4,3.875,2.25,{},0,0,20,10,0,0,0,0,Positive,2,1,1,3
58,0,1.0,4.272664841643535,0,0,0,0,1,1.0,0.0,5,2,6.8,2.5,{},0,0,4,3,0,0,0,0,Neutral,0,0,0,2
156,3,1.0,4.690390554082186,0,0,1,1,0,0.9375,0.0625,16,4,4.071428571428571,4.0,{'and': 3},0,0,9,5,0,0,0,0,Positive,1,1,2,0
111,0,1.0,3.658815400381011,0,1,0,0,0,1.0,0.0,8,2,6.75,4.0,{},0,0,5,6,0,0,0,0,Positive,0,0,0,0
130,0,1.0,4.256824048294229,0,0,0,0,0,1.0,0.0,9,6,6.333333333333333,1.5,{},0,0,8,8,0,0,0,0,Positive,5,0,0,0
